"index","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","default payment next month"
"11696","11697","200000","Female","High school","Married","28","Yes"
"11697","11698","240000","Female","University","Married","35","Yes"
"11698","11699","80000","Female","High school","Single","39","No"
"11699","11700","20000","Male","University","Married","53","No"
"11700","11701","120000","Female","Graduate school","Single","25","No"
"11701","11702","130000","Female","High school","Single","24","Yes"
"11702","11703","200000","Male","High school","Married","45","No"
"11703","11704","330000","Male","Graduate school","Single","36","No"
"11704","11705","30000","Female","High school","Married","22","Yes"
"11705","11706","20000","Male","University","Single","25","No"
"11706","11707","170000","Male","Graduate school","Married","41","Yes"
"11707","11708","150000","Female","University","Single","24","No"
"11708","11709","20000","Male","University","Single","25","No"
"11709","11710","160000","Female","Graduate school","Single","29","No"
"11710","11711","140000","Female","University","Single","38","No"
"11711","11712","150000","Male","University","Single","27","No"
"11712","11713","120000","Female","High school","Single","47","No"
"11713","11714","50000","Male","University","Single","29","Yes"
"11714","11715","180000","Female","Graduate school","Single","32","No"
"11715","11716","60000","Male","Graduate school","Single","28","Yes"
"11716","11717","100000","Male","University","Single","34","Yes"
"11717","11718","120000","Male","University","Single","28","Yes"
"11718","11719","20000","Male","Graduate school","Single","24","Yes"
"11719","11720","70000","Female","Graduate school","Single","29","Yes"
"11720","11721","200000","Male","University","Married","58","No"
"11721","11722","500000","Female","Graduate school","Married","48","No"
"11722","11723","460000","Male","Graduate school","Married","41","No"
"11723","11724","160000","Male","University","Single","57","No"
"11724","11725","20000","Male","unknown","Single","27","No"
"11725","11726","300000","Male","University","Single","42","Yes"
"11726","11727","40000","Male","University","Married","44","No"
"11727","11728","130000","Female","High school","Married","26","Yes"
"11728","11729","120000","Female","Graduate school","Single","25","No"
"11729","11730","20000","Female","University","Single","22","No"
"11730","11731","200000","Female","Graduate school","Single","47","No"
"11731","11732","20000","Male","University","Married","51","No"
"11732","11733","10000","Male","University","Single","32","No"
"11733","11734","400000","Female","Graduate school","Single","28","No"
"11734","11735","180000","Female","Graduate school","Single","28","No"
"11735","11736","60000","Female","University","Single","23","No"
"11736","11737","260000","Female","Graduate school","Single","28","Yes"
"11737","11738","50000","Male","High school","Married","36","No"
"11738","11739","120000","Female","University","Married","30","Yes"
"11739","11740","300000","Female","Graduate school","Married","47","Yes"
"11740","11741","20000","Male","University","Single","36","Yes"
"11741","11742","180000","Male","University","Married","26","No"
"11742","11743","30000","Female","University","Single","23","No"
"11743","11744","70000","Male","University","Single","31","No"
"11744","11745","220000","Male","Graduate school","Single","51","Yes"
"11745","11746","110000","Female","Graduate school","Married","37","Yes"
"11746","11747","180000","Male","Graduate school","Single","33","No"
"11747","11748","80000","Female","Graduate school","Single","31","No"
"11748","11749","100000","Female","Graduate school","Married","34","No"
"11749","11750","50000","Female","University","Married","45","Yes"
"11750","11751","50000","Female","University","Single","28","No"
"11751","11752","130000","Female","Graduate school","Married","38","Yes"
"11752","11753","290000","Female","University","unknown","49","No"
"11753","11754","240000","Male","Graduate school","Single","33","No"
"11754","11755","160000","Female","University","Single","27","No"
"11755","11756","50000","Male","University","Single","34","No"
"11756","11757","30000","Male","University","others","45","No"
"11757","11758","60000","Female","University","Married","39","No"
"11758","11759","60000","Female","University","Single","57","No"
"11759","11760","100000","Female","High school","Married","51","No"
"11760","11761","140000","Male","Graduate school","Married","27","No"
"11761","11762","150000","Male","University","Married","35","No"
"11762","11763","500000","Male","University","Single","28","No"
"11763","11764","20000","Male","University","Married","33","Yes"
"11764","11765","240000","Female","University","Single","37","No"
"11765","11766","90000","Male","High school","others","34","No"
"11766","11767","160000","Female","Graduate school","Married","69","No"
"11767","11768","280000","Female","University","Single","33","Yes"
"11768","11769","260000","Female","University","Single","27","No"
"11769","11770","130000","Male","unknown","Married","44","Yes"
"11770","11771","500000","Female","High school","Married","50","No"
"11771","11772","120000","Male","University","Married","39","No"
"11772","11773","210000","Male","Graduate school","Single","30","No"
"11773","11774","50000","Male","University","Married","46","No"
"11774","11775","210000","Male","University","Married","36","No"
"11775","11776","10000","Female","University","Single","27","Yes"
"11776","11777","70000","Female","University","Single","34","No"
"11777","11778","150000","Male","University","Single","31","No"
"11778","11779","60000","Male","High school","Single","57","No"
"11779","11780","120000","Male","University","Single","29","Yes"
"11780","11781","80000","Female","Graduate school","Single","30","No"
"11781","11782","490000","Male","Graduate school","Single","36","No"
"11782","11783","450000","Male","Graduate school","Married","44","No"
"11783","11784","20000","Female","unknown","Single","23","No"
"11784","11785","10000","Male","Graduate school","Single","23","No"
"11785","11786","20000","Female","High school","Married","44","No"
"11786","11787","50000","Male","University","Single","27","No"
"11787","11788","300000","Male","Graduate school","Married","51","Yes"
"11788","11789","80000","Male","Graduate school","Single","27","No"
"11789","11790","310000","Male","Graduate school","Married","39","No"
"11790","11791","50000","Female","High school","Married","41","No"
"11791","11792","500000","Male","University","Married","39","No"
"11792","11793","80000","Female","High school","Married","40","No"
"11793","11794","30000","Female","High school","others","26","Yes"
"11794","11795","10000","Male","University","Single","42","Yes"
"11795","11796","390000","Female","Graduate school","Married","39","No"
"11796","11797","290000","Male","University","Married","44","Yes"
"11797","11798","120000","Female","University","Married","33","No"
"11798","11799","50000","Female","Graduate school","Single","27","No"
"11799","11800","280000","Male","Graduate school","Married","36","No"
"11800","11801","20000","Female","Graduate school","Single","24","No"
"11801","11802","20000","Female","University","Single","22","No"
"11802","11803","90000","Female","Graduate school","Single","27","Yes"
"11803","11804","90000","Female","University","Married","30","No"
"11804","11805","120000","Female","University","Single","35","No"
"11805","11806","80000","Female","High school","Married","40","Yes"
"11806","11807","180000","Female","University","Married","68","No"
"11807","11808","200000","Female","Graduate school","Single","32","Yes"
